respondent_id,age,gender,education,employment,marital_status,fwb1_1,fwb1_2,fwb1_3,fwb1_4,fwb1_5,fwb1_6,fwb2_1,fwb2_2,fwb2_3,fwb2_4,raise2000,financial_knowledge,debt_collector,hardship_food,hardship_doctor
13868,55-61,Male,Bachelor's degree,Retired,Widowed,5,5,1,5,1,1,1,5,1,1,4,7,0,1,1
13845,45-54,Male,Less than high school,Work full-time for an employer or the military,Married,3,4,4,4,2,3,2,4,1,1,8,5,0,1,1
13934,25-34,Female,Bachelor's degree,Homemaker,Married,5,4,1,5,2,2,1,5,1,2,4,5,0,1,1
13640,18-24,Male,Some college/Associate,Full-time student,Never married,3,3,3,3,3,3,4,2,4,5,1,3,0,2,2
13585,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,2,4,2,2,2,4,1,3,4,5,0,1,1
13840,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,2,4,1,3,1,5,1,3,4,7,0,1,1
14168,25-34,Male,Some college/Associate,Full-time student,Never married,1,1,3,1,2,1,1,1,1,3,1,5,0,1,2
12974,45-54,Male,Graduate/professional degree,Self-employed,Married,4,3,3,3,3,3,2,3,2,4,4,4,0,1,1
14009,25-34,Female,Some college/Associate,Homemaker,Married,1,2,4,2,4,4,3,2,2,4,2,5,0,1,1
12936,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,5,4,1,3,1,2,1,5,1,2,4,5,0,1,1
14031,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,2,3,2,3,3,2,3,3,3,3,4,0,1,1
13781,25-34,Female,High school degree/GED,Work full-time for an employer or the military,Never married,3,3,3,3,3,3,3,3,3,3,-1,4,-1,-1,-1
13870,45-54,Female,Less than high school,Homemaker,Married,2,2,1,3,2,3,2,3,1,1,4,3,0,1,1
13021,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,3,3,4,3,4,3,4,3,2,3,3,2,0,1,1
13444,45-54,Female,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,4,5,4,4,1,5,1,2,4,4,0,1,1
13790,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,2,3,3,3,3,2,3,4,2,3,2,6,0,1,1
13573,18-24,Male,Some college/Associate,Full-time student,Never married,3,5,1,5,3,1,3,5,1,2,3,6,0,1,1
13542,45-54,Female,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,1,2,4,2,4,5,3,3,2,4,2,3,0,1,1
13181,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,4,3,2,3,2,4,3,5,1,2,4,6,0,1,1
13519,35-44,Female,Less than high school,Homemaker,Married,3,3,1,5,1,3,4,2,1,2,3,6,0,1,2
13833,25-34,Male,Some college/Associate,Full-time student,Living with partner,1,3,4,3,5,5,4,2,1,3,1,4,0,2,2
13824,25-34,Female,High school degree/GED,Homemaker,Married,2,3,2,4,4,4,4,1,2,3,4,4,0,2,1
13834,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Living with partner,5,3,3,3,2,2,1,5,1,2,4,3,0,1,1
14037,25-34,Male,High school degree/GED,Work full-time for an employer or the military,Married,2,2,3,3,3,3,3,3,2,2,3,5,0,1,1
13512,25-34,Male,Graduate/professional degree,Full-time student,Married,5,5,1,5,1,1,1,5,1,1,4,7,0,1,1
13762,45-54,Male,Bachelor's degree,Self-employed,Married,3,3,3,4,3,3,2,4,3,2,4,7,0,1,1
12305,45-54,Male,Bachelor's degree,Work part-time for an employer or the military,Married,2,3,2,3,3,3,2,5,2,2,4,6,0,1,1
13187,25-34,Male,High school degree/GED,Work full-time for an employer or the military,Married,5,4,1,1,2,3,1,5,1,2,4,6,0,1,1
13842,35-44,Female,Graduate/professional degree,Self-employed,Never married,1,2,4,2,4,4,3,3,2,4,2,4,0,1,1
13910,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,5,3,2,4,1,4,1,5,1,1,4,5,0,1,1
13841,55-61,Male,Some college/Associate,Retired,Married,4,4,2,4,1,2,1,5,1,2,4,6,0,1,1
13925,25-34,Male,Bachelor's degree,Self-employed,Divorced/Separated,5,5,1,5,1,1,1,5,1,1,4,7,0,1,1
14029,18-24,Female,Some college/Associate,Full-time student,Never married,2,3,3,2,3,4,4,2,3,4,1,4,0,2,2
11503,25-34,Female,Less than high school,Refused,Never married,5,5,1,5,5,1,1,5,4,1,8,7,0,2,1
13831,18-24,Female,Some college/Associate,Full-time student,Never married,4,4,1,4,1,1,1,5,1,2,4,5,0,1,1
14125,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,5,4,4,4,4,4,4,4,4,2,5,0,2,2
10916,35-44,Female,High school degree/GED,Homemaker,Married,5,5,4,3,1,2,1,5,1,1,4,6,0,1,1
13201,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Married,3,4,2,3,1,3,1,5,1,2,4,5,0,1,1
14049,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Married,5,4,2,4,1,3,1,5,1,1,4,6,0,1,1
14028,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,4,1,4,1,2,1,5,1,2,4,6,0,1,1
13504,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,3,3,4,4,2,3,1,5,2,5,4,6,0,1,2
13943,55-61,Female,High school degree/GED,Homemaker,Married,1,2,3,2,5,5,3,3,2,3,1,3,0,1,1
11504,25-34,Female,Some college/Associate,Full-time student,Never married,1,2,4,3,5,5,4,2,4,4,1,4,1,2,2
13828,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Never married,2,3,2,3,3,2,3,4,3,3,4,7,0,1,1
13609,25-34,Female,Some college/Associate,Work part-time for an employer or the military,Married,2,3,2,3,3,3,3,3,1,2,4,5,0,1,1
13283,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Living with partner,5,5,2,5,2,2,2,4,2,2,4,5,0,1,1
13695,25-34,Female,High school degree/GED,Homemaker,Living with partner,3,4,2,3,3,4,3,4,4,3,8,5,0,1,1
13835,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Married,2,2,2,3,2,3,2,3,2,3,3,4,0,1,1
13099,45-54,Male,Some college/Associate,Permanently sick/disabled or unable to work,Married,4,4,2,4,2,2,2,5,2,2,4,6,0,1,1
13188,18-24,Male,Bachelor's degree,Full-time student,Never married,3,3,3,3,3,3,3,3,3,3,2,4,0,1,1
13697,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Never married,1,4,2,3,3,2,4,2,4,3,1,5,1,2,2
14040,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,5,4,2,3,2,4,1,3,1,3,4,5,0,1,1
13591,45-54,Female,High school degree/GED,Work part-time for an employer or the military,Never married,1,1,5,1,4,4,3,2,4,3,8,3,1,2,1
12520,18-24,Male,High school degree/GED,Unemployed or temporarily laid off,Living with partner,1,1,5,1,5,5,5,1,5,5,1,1,1,2,2
11229,45-54,Male,High school degree/GED,Homemaker,Married,3,2,4,2,3,2,2,4,1,2,-1,4,0,1,1
13650,55-61,Female,Graduate/professional degree,Self-employed,Married,4,5,1,5,1,2,2,4,2,2,4,6,0,1,1
11621,18-24,Male,Some college/Associate,Full-time student,Living with partner,2,2,3,2,3,4,2,2,3,3,1,5,0,1,1
12358,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,5,3,3,4,4,4,3,4,4,3,4,4,1,3,2
14044,55-61,Female,Some college/Associate,Work full-time for an employer or the military,Married,3,3,3,3,3,3,2,3,2,3,4,4,0,1,1
11622,45-54,Male,High school degree/GED,Refused,Married,2,3,4,3,5,5,5,3,3,2,1,4,8,3,2
10559,55-61,Male,Graduate/professional degree,Self-employed,Married,5,5,1,5,1,1,1,5,1,1,4,7,0,1,1
13401,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,4,5,1,5,1,1,1,5,1,1,4,6,0,1,1
14388,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Never married,2,3,5,3,3,4,3,2,1,3,2,3,0,1,1
13991,25-34,Male,High school degree/GED,Work full-time for an employer or the military,Living with partner,3,4,2,3,2,3,2,3,2,3,3,5,0,1,1
13836,35-44,Female,High school degree/GED,Homemaker,Married,2,2,3,3,4,5,2,2,4,4,1,5,0,1,2
13267,18-24,Female,High school degree/GED,Homemaker,Living with partner,1,2,3,2,3,4,4,2,3,3,1,5,0,1,1
10560,18-24,Male,Less than high school,Unemployed or temporarily laid off,Never married,1,1,5,2,2,4,4,1,3,1,2,4,0,2,1
14010,45-54,Female,High school degree/GED,Work full-time for an employer or the military,Never married,2,3,3,2,3,4,2,2,2,3,4,3,0,1,1
13736,45-54,Female,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,1,4,2,3,1,4,2,2,4,5,0,1,1
13863,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,3,3,2,4,2,3,1,5,1,1,1,7,0,1,1
13632,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Married,2,2,3,2,3,3,4,3,4,4,8,4,8,1,1
13758,18-24,Male,Graduate/professional degree,Work full-time for an employer or the military,Living with partner,3,1,4,3,3,5,3,3,2,4,4,5,1,1,1
14215,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,2,4,2,3,2,5,2,2,4,4,0,1,1
13446,45-54,Male,Some college/Associate,Permanently sick/disabled or unable to work,Never married,3,1,5,3,5,3,3,5,1,1,4,2,0,1,1
13373,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Married,2,3,4,3,5,2,5,5,4,5,1,5,0,1,2
13754,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Living with partner,2,1,3,3,2,3,2,4,1,3,3,4,0,1,1
13336,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Married,2,3,2,3,3,3,3,3,2,3,3,6,0,1,2
14113,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,4,2,3,2,3,2,3,2,3,4,5,0,1,1
12922,18-24,Male,Some college/Associate,Full-time student,Never married,3,3,2,3,3,2,3,2,1,1,2,5,0,1,1
14171,25-34,Female,Less than high school,Homemaker,Married,2,3,2,2,3,4,2,3,3,3,-1,5,0,1,1
13381,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Married,2,3,2,3,4,4,3,2,2,4,3,4,0,1,1
13608,45-54,Female,Some college/Associate,Work full-time for an employer or the military,Married,2,2,4,2,5,2,4,3,4,4,3,5,0,2,2
14023,45-54,Male,Less than high school,Refused,Married,1,1,5,1,5,1,4,1,2,3,3,4,1,1,2
13866,55-61,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,3,3,3,2,1,3,1,1,4,7,0,1,1
13679,25-34,Female,High school degree/GED,Unemployed or temporarily laid off,Never married,1,1,5,1,1,5,4,4,5,3,8,3,8,2,2
12853,25-34,Male,High school degree/GED,Work full-time for an employer or the military,Married,1,2,3,2,3,3,3,2,2,4,4,4,0,1,1
11836,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,3,2,4,2,3,2,5,1,4,4,5,0,1,1
8320,35-44,Female,Bachelor's degree,Work full-time for an employer or the military,Divorced/Separated,2,2,3,2,4,4,3,2,5,3,2,4,0,1,2
13390,18-24,Female,Some college/Associate,Self-employed,Divorced/Separated,2,1,4,2,5,3,5,2,3,4,3,7,1,3,2
14311,35-44,Male,Bachelor's degree,Unemployed or temporarily laid off,Never married,1,1,4,1,2,5,5,1,5,5,2,4,1,1,2
13827,25-34,Female,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,3,2,5,3,4,5,4,2,3,4,3,7,1,2,3
14032,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Never married,2,3,3,2,4,3,4,3,2,3,3,5,0,1,1
14317,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,2,3,2,3,2,4,1,1,4,4,0,1,1
13947,55-61,Female,Less than high school,Work full-time for an employer or the military,Married,3,2,4,3,2,5,1,3,1,2,4,4,0,1,1
13223,25-34,Female,High school degree/GED,Homemaker,Married,1,3,5,1,5,5,2,1,2,5,1,1,0,2,2
11091,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,1,2,3,3,3,4,3,5,5,5,2,6,0,2,2
14021,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Living with partner,3,3,4,3,3,5,2,2,4,3,3,6,1,1,2
11230,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,2,3,2,3,2,4,1,2,4,3,8,1,1
12900,55-61,Female,High school degree/GED,Work full-time for an employer or the military,Married,4,3,2,4,2,3,2,4,2,2,4,5,0,1,1
9924,18-24,Female,Some college/Associate,Work full-time for an employer or the military,Living with partner,4,3,3,3,2,3,3,5,3,3,2,4,0,1,2
12097,35-44,Female,High school degree/GED,Work full-time for an employer or the military,Married,3,3,2,3,3,3,2,3,2,3,4,4,0,1,1
9197,45-54,Male,Less than high school,Permanently sick/disabled or unable to work,Divorced/Separated,4,2,5,4,4,4,4,2,1,4,4,4,1,1,1
12166,45-54,Female,Less than high school,Work full-time for an employer or the military,Married,3,3,2,2,3,2,2,3,3,3,2,4,0,1,1
14381,18-24,Female,High school degree/GED,Full-time student,Never married,2,3,2,3,2,4,3,3,2,2,2,3,0,1,2
14114,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,4,5,2,4,3,3,2,5,1,3,4,4,8,1,1
14033,25-34,Female,Some college/Associate,Work full-time for an employer or the military,Married,2,3,2,3,3,3,3,2,2,4,4,5,0,1,1
13862,25-34,Female,High school degree/GED,Permanently sick/disabled or unable to work,Never married,1,1,5,1,1,5,5,1,5,5,8,3,8,1,1
14366,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Never married,1,2,4,2,4,4,4,2,4,3,3,5,1,1,1
12781,45-54,Male,High school degree/GED,Permanently sick/disabled or unable to work,Divorced/Separated,1,2,3,2,2,3,5,2,1,2,3,4,1,1,1
14194,18-24,Male,Bachelor's degree,Full-time student,Married,4,4,3,4,3,3,2,4,2,4,4,5,0,1,1
14314,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,3,4,1,3,1,1,3,2,2,2,4,5,0,1,1
13456,35-44,Male,High school degree/GED,Self-employed,Living with partner,3,3,2,3,2,2,3,4,1,3,4,5,0,1,1
13660,18-24,Female,Some college/Associate,Work part-time for an employer or the military,Never married,2,3,2,3,3,3,3,2,4,2,1,5,1,1,1
8127,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,3,3,2,3,2,2,1,5,2,2,4,5,0,1,1
8957,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Never married,1,2,5,2,5,4,4,2,4,5,1,6,1,2,3
9695,18-24,Female,High school degree/GED,Work full-time for an employer or the military,Living with partner,3,2,2,3,4,2,3,3,4,3,1,5,0,1,1
8958,35-44,Male,Bachelor's degree,Unemployed or temporarily laid off,Living with partner,4,4,3,4,3,4,5,3,5,3,8,2,0,2,1
13847,55-61,Female,Bachelor's degree,Work full-time for an employer or the military,Never married,3,3,2,4,2,2,3,4,2,2,4,4,0,1,1
7863,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,3,4,3,4,2,3,1,4,1,1,4,5,0,1,1
11360,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Never married,4,3,4,3,3,4,2,4,1,5,4,7,0,1,1
13898,35-44,Male,Graduate/professional degree,Self-employed,Living with partner,2,2,4,3,3,4,3,2,2,4,3,5,0,1,1
12598,45-54,Female,Graduate/professional degree,Self-employed,Divorced/Separated,1,1,5,1,5,5,5,2,4,4,3,5,0,1,3
9696,35-44,Female,Some college/Associate,Self-employed,Married,3,3,1,2,5,4,2,2,4,4,4,6,1,1,1
8128,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,3,2,3,2,5,1,4,2,3,4,5,0,1,1
14246,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Living with partner,3,4,4,4,4,4,4,4,4,5,4,7,0,2,2
8959,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,5,2,5,1,2,2,5,1,1,4,6,1,1,1
11929,45-54,Male,Some college/Associate,Self-employed,Divorced/Separated,4,4,1,4,2,2,1,4,2,1,4,5,1,1,2
11930,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Divorced/Separated,5,5,1,5,1,1,1,5,1,1,4,7,0,1,1
8002,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,3,1,4,1,3,1,5,1,2,4,4,0,1,1
7394,18-24,Female,Graduate/professional degree,Work full-time for an employer or the military,Never married,3,3,2,4,2,2,1,5,2,2,4,5,0,1,1
10136,18-24,Male,Some college/Associate,Full-time student,Never married,3,3,3,3,2,3,2,4,2,3,2,4,0,1,1
8727,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Married,5,5,1,5,1,2,2,5,2,3,4,6,0,1,1
8961,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,1,4,2,4,1,4,1,2,4,6,0,1,1
11623,25-34,Male,Bachelor's degree,Homemaker,Married,3,3,2,3,3,3,3,3,2,3,4,5,0,1,1
11092,45-54,Female,Some college/Associate,Unemployed or temporarily laid off,Married,2,3,3,3,2,5,2,3,2,4,4,5,0,1,2
11931,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Never married,4,3,3,3,2,2,1,5,1,2,4,5,0,1,1
10561,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,5,5,1,5,1,1,1,4,1,2,4,6,0,1,1
11093,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,5,5,1,4,2,3,1,5,2,2,4,5,1,1,1
8322,25-34,Male,Graduate/professional degree,Full-time student,Married,3,4,2,3,3,3,2,3,1,2,4,5,0,1,1
10138,45-54,Female,Less than high school,Retired,Married,1,1,5,4,5,5,1,1,2,4,1,7,0,3,1
11932,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,4,1,4,1,2,1,5,1,1,4,4,0,1,1
7269,35-44,Male,High school degree/GED,Permanently sick/disabled or unable to work,Living with partner,4,4,4,4,4,4,4,4,4,4,3,5,0,2,2
14115,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,4,1,3,1,2,2,3,1,3,4,4,0,1,1
10139,55-61,Female,Some college/Associate,Self-employed,Married,3,3,2,4,1,3,2,5,1,2,4,5,0,1,1
9927,25-34,Female,Less than high school,Unemployed or temporarily laid off,Never married,2,2,3,2,5,5,3,2,3,2,1,3,1,3,3
11362,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Living with partner,2,2,5,3,5,5,4,2,5,5,1,2,0,1,1
8323,35-44,Female,Some college/Associate,Unemployed or temporarily laid off,Divorced/Separated,1,1,5,3,5,5,4,2,5,4,1,2,1,2,3
11094,18-24,Female,Some college/Associate,Unemployed or temporarily laid off,Never married,1,2,5,3,3,4,5,1,5,4,1,3,1,3,3
8129,25-34,Female,High school degree/GED,Homemaker,Married,1,2,4,1,5,4,3,2,3,4,1,6,0,1,1
9199,18-24,Male,Less than high school,Full-time student,Never married,3,3,2,3,3,4,2,3,2,2,2,4,0,1,1
10356,55-61,Female,High school degree/GED,Work full-time for an employer or the military,Never married,5,5,2,5,1,2,1,5,1,1,4,4,0,1,1
11095,25-34,Female,High school degree/GED,Work full-time for an employer or the military,Divorced/Separated,1,2,5,1,4,5,4,1,3,5,1,4,1,2,1
8324,45-54,Male,Some college/Associate,Unemployed or temporarily laid off,Never married,2,2,4,2,4,5,3,2,4,5,4,5,0,1,2
13592,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,2,3,3,4,2,4,2,3,4,4,0,1,1
9699,45-54,Male,Some college/Associate,Retired,Married,3,3,3,3,4,3,3,3,1,3,4,5,0,1,1
8730,25-34,Female,High school degree/GED,Homemaker,Married,3,4,1,4,2,1,1,3,1,1,4,6,0,1,1
13434,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,4,4,3,3,2,2,2,4,2,2,4,5,0,1,1
7395,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Married,2,2,4,2,2,4,4,2,4,4,1,5,1,2,2
8963,55-61,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,3,3,4,1,3,1,4,2,2,4,7,0,1,1
9200,35-44,Female,Bachelor's degree,Homemaker,Married,4,4,2,4,2,3,2,4,2,3,4,6,0,1,1
13629,25-34,Male,High school degree/GED,Work full-time for an employer or the military,Never married,1,1,4,1,4,4,5,1,5,4,4,1,0,1,1
9201,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,2,4,2,2,2,5,2,2,4,6,0,1,1
8130,18-24,Male,Some college/Associate,Full-time student,Never married,3,5,1,5,2,3,3,3,2,2,2,3,0,1,1
